Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,MTY,MX,"",SAT,US,AM,0,50,278,70,365,18250,,5073500
2015,MTY,MX,IAH,SAT,US,UA,1,52,278,263,22,1148,,319144
2015,MTY,MX,"",SAT,US,VB,0,155,278,65,78,12056,,3351568
2015,MTY,MX,IAH,SAV,US,UA,1,50,1221,362,2,100,,122100
2015,MTY,MX,IAH,SHV,US,UA,1,53,596,326,6,316,,188336
2015,MTY,MX,ORD,STL,US,UA,1,53,1059,342,31,1630,,1726170
2015,MTY,MX,IAH,TUL,US,UA,1,50,761,284,7,350,,266350
2015,MTY,MX,IAH,TUS,US,UA,1,66,786,380,6,396,,311256
2015,MTY,MX,IAH,TYR,US,UA,1,50,535,264,24,1200,,642000
2015,MTY,MX,IAH,VPS,US,UA,1,50,888,316,2,100,,88800
2015,MTY,MX,IAH,XNA,US,UA,1,51,788,402,12,616,,485408
2015,MZT,MX,"",DFW,US,AA,0,51,875,149,354,18168,,15897000
2015,MZT,MX,PHX,IAH,US,US,1,124,822,347,64,7936,,6523392
2015,MZT,MX,"",LAX,US,AA,0,76,1046,195,16,1216,,1271936
2015,MZT,MX,"",LAX,US,AS,0,151,1046,166,237,35826,,37473996
2015,MZT,MX,"",LAX,US,DL,0,151,1046,173,127,19194,,20076924
2015,MZT,MX,"",MSP,US,DL,0,148,1670,235,55,8130,,13577100
2015,MZT,MX,"",MSP,US,SY,0,144,1670,225,49,7074,,11813580
2015,MZT,MX,"",PHX,US,AA,0,125,791,132,106,13202,,10442782
2015,MZT,MX,"",PHX,US,US,0,122,791,129,348,42509,,33624619
2015,MZT,MX,PHX,SJC,US,US,1,124,1350,337,4,496,,669600
2015,MZT,MX,PHX,SMF,US,US,1,124,1401,332,11,1364,,1910964
2015,OAX,MX,IAH,ABQ,US,UA,1,50,1386,520,1,50,,69300
2015,OAX,MX,IAH,AUS,US,UA,1,50,912,429,1,50,,45600
2015,OAX,MX,IAH,CHS,US,UA,1,50,1510,402,4,200,,302000
2015,OAX,MX,IAH,CMH,US,UA,1,50,1790,479,4,200,,358000
2015,OAX,MX,IAH,COS,US,UA,1,50,1580,508,18,900,,1422000
2015,OAX,MX,IAH,CRW,US,UA,1,50,1736,445,33,1650,,2864400
2015,OAX,MX,IAH,DSM,US,UA,1,50,1704,505,10,500,,852000
2015,OAX,MX,IAH,ELP,US,UA,1,50,1187,435,15,750,,890250
2015,OAX,MX,IAH,GPT,US,UA,1,50,1043,374,12,600,,625800
2015,OAX,MX,IAH,GRK,US,UA,1,50,973,418,1,50,,48650
2015,OAX,MX,IAH,GRR,US,UA,1,50,1903,418,4,200,,380600
2015,OAX,MX,"",IAH,US,UA,0,50,900,153,318,15900,,14310000
2015,OAX,MX,IAH,JAN,US,UA,1,50,1135,388,3,150,,170250
2015,OAX,MX,IAH,LCH,US,UA,1,50,932,312,7,350,,326200
2015,OAX,MX,IAH,LIT,US,UA,1,50,1254,454,17,850,,1065900
2015,OAX,MX,IAH,MAF,US,UA,1,50,1086,385,3,150,,162900
2015,OAX,MX,IAH,MEM,US,UA,1,50,1312,405,1,50,,65600
2015,OAX,MX,IAH,MFE,US,UA,1,50,640,458,1,50,,32000
2015,OAX,MX,IAH,MSP,US,UA,1,50,1935,461,3,150,,290250
2015,OAX,MX,IAH,OMA,US,UA,1,50,1678,508,1,50,,83900
2015,OAX,MX,IAH,PBI,US,UA,1,50,1256,425,2,100,,125600
2015,OAX,MX,IAH,PNS,US,UA,1,50,1106,364,8,400,,442400
2015,OAX,MX,IAH,RDU,US,UA,1,50,1704,436,5,250,,426000
2015,OAX,MX,IAH,RIC,US,UA,1,50,1841,464,1,50,,92050
2015,OAX,MX,IAH,RSW,US,UA,1,50,1162,489,45,2250,,2614500
2015,OAX,MX,IAH,STL,US,UA,1,50,1549,387,5,250,,387250
2015,OAX,MX,IAH,TUL,US,UA,1,50,1325,455,3,150,,198750
2015,PBC,MX,IAH,ABQ,US,UA,1,50,1206,490,2,100,,120600
2015,PBC,MX,IAH,BTR,US,UA,1,50,905,395,95,4750,,4298750
2015,PBC,MX,IAH,CAE,US,UA,1,50,1471,372,3,150,,220650
2015,PBC,MX,IAH,CLT,US,UA,1,50,1536,445,3,150,,230400
2015,PBC,MX,"",DFW,US,AA,0,44,951,167,365,16060,,15273060
2015,PBC,MX,IAH,HOB,US,UA,1,50,981,336,3,150,,147150
2015,PBC,MX,IAH,IAD,US,UA,1,50,1851,536,4,200,,370200
2015,PBC,MX,"",IAH,US,UA,0,50,771,129,364,18200,,14032200
2015,PBC,MX,IAH,ICT,US,UA,1,50,1278,375,3,150,,191700
2015,PBC,MX,IAH,LEX,US,UA,1,50,1544,490,2,100,,154400
2015,PBC,MX,IAH,MAF,US,UA,1,50,914,450,4,200,,182800
2015,PBC,MX,IAH,MEM,US,UA,1,50,1211,451,2,100,,121100
2015,PBC,MX,IAH,MFE,US,UA,1,50,484,445,1,50,,24200
2015,PBC,MX,IAH,MKE,US,UA,1,50,1752,496,1,50,,87600
2015,PBC,MX,IAH,PNS,US,UA,1,50,1048,401,11,550,,576400
2015,PBC,MX,IAH,SAV,US,UA,1,50,1390,375,6,300,,417000
2015,PBC,MX,IAH,STL,US,UA,1,50,1434,392,21,1050,,1505700
2015,PBC,MX,IAH,TUS,US,UA,1,50,1186,450,2,100,,118600
2015,PBC,MX,IAH,TYS,US,UA,1,50,1444,474,5,250,,361000
2015,PBC,MX,IAH,VPS,US,UA,1,50,1077,448,13,650,,700050
2015,PVR,MX,DEN,ABQ,US,UA,1,152,995,440,5,760,,756200
2015,PVR,MX,PHX,ATL,US,AA,1,150,1557,428,4,600,,934200
2015,PVR,MX,"",ATL,US,DL,0,146,1557,215,276,40277,,62711289
2015,PVR,MX,IAH,ATL,US,UA,1,158,1557,383,20,3151,,4906107
2015,PVR,MX,IAH,AUS,US,UA,1,138,809,381,1,138,,111642
2015,PVR,MX,ORD,BDL,US,UA,1,167,2394,505,1,167,,399798
2015,PVR,MX,DEN,BIL,US,UA,1,167,1745,466,5,835,,1457075
2015,PVR,MX,DEN,BOI,US,UA,1,167,1701,499,1,167,,284067
2015,PVR,MX,SFO,BOS,US,UA,1,161,2484,676,58,9356,,23240304
2015,PVR,MX,ORD,BUF,US,UA,1,143,2170,486,8,1145,,2484650
2015,PVR,MX,PHX,BUR,US,US,1,79,1229,335,8,632,,776728
2015,PVR,MX,DEN,BWI,US,UA,1,158,2119,547,13,2055,,4354545
2015,PVR,MX,DEN,BZN,US,UA,1,152,1765,437,6,915,,1614975
2015,PVR,MX,ORD,CLE,US,UA,1,116,1979,433,2,233,,461107
2015,PVR,MX,IAH,CMH,US,UA,1,66,1875,416,1,66,,123750
2015,PVR,MX,IAH,DCA,US,UA,1,138,2091,494,3,414,,865674
2015,PVR,MX,"",DEN,US,F9,0,160,1325,196,172,27534,,36482550
2015,PVR,MX,"",DEN,US,UA,0,153,1325,198,185,28347,,37559775
2015,PVR,MX,SFO,DEN,US,UA,1,155,1325,500,37,5738,,7602850
2015,PVR,MX,"",DEN,US,WN,0,143,1325,200,61,8723,,11557975
2015,PVR,MX,"",DFW,US,AA,0,141,983,157,825,116200,,114224600
2015,PVR,MX,"",DFW,US,SY,0,159,983,156,24,3816,,3751128
2015,PVR,MX,IAH,DFW,US,UA,1,142,983,447,46,6514,,6403262
2015,PVR,MX,DEN,DSM,US,UA,1,157,1592,497,3,472,,751424
2015,PVR,MX,"",DTW,US,DL,0,147,1956,260,74,10906,,21332136
2015,PVR,MX,DEN,DTW,US,UA,1,150,1956,528,2,300,,586800
2015,PVR,MX,"",EWR,US,UA,0,159,2285,304,162,25771,,58886735
2015,PVR,MX,DEN,EWR,US,UA,1,154,2285,587,35,5405,,12350425
2015,PVR,MX,IAH,FLL,US,UA,1,165,1631,511,12,1975,,3221225
2015,PVR,MX,DEN,GEG,US,UA,1,167,1983,507,4,668,,1324644
2015,PVR,MX,ORD,GRR,US,UA,1,138,1911,502,4,552,,1054872
2015,PVR,MX,"",HOU,US,WN,0,143,878,140,78,11154,,9793212
2015,PVR,MX,ORD,IAD,US,UA,1,153,2075,551,27,4134,,8578050
2015,PVR,MX,"",IAH,US,UA,0,139,891,142,663,92156,,82110996
2015,PVR,MX,IAH,ICT,US,UA,1,66,1263,331,1,66,,83358
2015,PVR,MX,IAH,IND,US,UA,1,66,1727,412,1,66,,113982
2015,PVR,MX,MEX,JFK,US,AM,1,115,2302,485,364,41962,,96596524
2015,PVR,MX,"",JFK,US,DL,0,160,2302,304,18,2880,,6629760
2015,PVR,MX,SFO,LAS,US,UA,1,164,1220,455,23,3781,,4612820
2015,PVR,MX,"",LAX,US,AS,0,166,1218,187,473,78658,,95805444
2015,PVR,MX,"",LAX,US,DL,0,164,1218,190,404,66382,,80853276
2015,PVR,MX,"",LAX,US,UA,0,154,1218,187,103,15854,,19310172
2015,PVR,MX,DEN,LAX,US,UA,1,152,1218,478,22,3333,,4059594
2015,PVR,MX,IAH,LFT,US,UA,1,66,1055,371,2,132,,139260
2015,PVR,MX,IAH,LGA,US,UA,1,141,2302,464,50,7035,,16194570
2015,PVR,MX,"",MCI,US,F9,0,138,1429,198,15,2070,,2958030
2015,PVR,MX,IAH,MCO,US,UA,1,157,1593,446,6,944,,1503792
2015,PVR,MX,DEN,MEM,US,UA,1,93,1358,392,5,466,,632828
2015,PVR,MX,IAH,MIA,US,UA,1,158,1620,405,26,4102,,6645240
2015,PVR,MX,"",MKE,US,F9,0,168,1836,240,27,4536,,8328096
2015,PVR,MX,IAH,MKE,US,UA,1,66,1836,426,5,330,,605880
2015,PVR,MX,"",MSP,US,DL,0,147,1806,252,130,19066,,34433196
2015,PVR,MX,"",MSP,US,SY,0,160,1806,240,140,22428,,40504968
2015,PVR,MX,DFW,MSP,US,SY,1,159,1806,387,24,3816,,6891696
2015,PVR,MX,ORD,MSP,US,UA,1,146,1806,514,5,730,,1318380
2015,PVR,MX,IAH,MSY,US,UA,1,161,1134,411,5,806,,914004
2015,PVR,MX,PHX,OAK,US,AA,1,128,1554,348,4,512,,795648
2015,PVR,MX,PHX,OMA,US,AA,1,128,1526,380,14,1792,,2734592
2015,PVR,MX,ORD,OMA,US,UA,1,167,1526,550,1,167,,254842
2015,PVR,MX,"",ORD,US,AA,0,146,1784,248,194,28340,,50558560
2015,PVR,MX,"",ORD,US,F9,0,168,1784,236,17,2856,,5095104
2015,PVR,MX,"",ORD,US,UA,0,153,1784,244,222,34065,,60771960
2015,PVR,MX,SFO,ORD,US,UA,1,120,1784,460,33,3947,,7041448
2015,PVR,MX,IAH,PBI,US,UA,1,144,1641,377,14,2019,,3313179
2015,PVR,MX,"",PDX,US,AS,0,158,1981,293,73,11560,,22900360
2015,PVR,MX,SAN,PDX,US,AS,1,161,1981,408,237,38067,,75410727
2015,PVR,MX,SFO,PDX,US,UA,1,141,1981,598,44,6211,,12303991
2015,PVR,MX,IAH,PHL,US,UA,1,142,2209,459,4,566,,1250294
2015,PVR,MX,"",PHX,US,AA,0,134,973,153,203,27131,,26398463
2015,PVR,MX,DEN,PHX,US,UA,1,160,973,412,2,319,,310387
2015,PVR,MX,"",PHX,US,US,0,141,973,153,589,82815,,80578995
2015,PVR,MX,DEN,PIT,US,UA,1,138,2008,564,4,552,,1108416
2015,PVR,MX,IAH,PSP,US,UA,1,66,1139,542,19,1254,,1428306
2015,PVR,MX,IAH,RDU,US,UA,1,124,1911,384,5,618,,1180998
2015,PVR,MX,"",RFD,US,F9,0,138,1758,221,12,1656,,2911248
2015,PVR,MX,PHX,RNO,US,AA,1,128,1557,340,3,384,,597888
2015,PVR,MX,PHX,RNO,US,US,1,124,1557,340,1,124,,193068
2015,PVR,MX,ORD,RSW,US,UA,1,151,1538,450,2,302,,464476
2015,PVR,MX,"",SAN,US,AS,0,156,1110,168,156,24408,,27092880
2015,PVR,MX,IAH,SAN,US,UA,1,159,1110,451,34,5402,,5996220
2015,PVR,MX,"",SEA,US,AS,0,171,2079,302,198,33876,,70428204
2015,PVR,MX,SFO,SEA,US,AS,1,170,2079,432,338,57446,,119430234
2015,PVR,MX,"",SEA,US,DL,0,156,2079,301,29,4538,,9434502
2015,PVR,MX,LAX,SEA,US,UA,1,149,2079,586,14,2090,,4345110
2015,PVR,MX,"",SFO,US,AS,0,172,1556,225,383,65882,,102512392
2015,PVR,MX,"",SFO,US,UA,0,153,1556,230,335,51402,,79981512
2015,PVR,MX,DEN,SFO,US,UA,1,152,1556,443,13,1978,,3077768
2015,PVR,MX,"",SFO,US,VX,0,149,1556,228,93,13858,,21563048
2015,PVR,MX,IAH,SJC,US,UA,1,138,1524,469,23,3174,,4837176
2015,PVR,MX,"",SLC,US,DL,0,99,1444,210,141,13972,,20175568
2015,PVR,MX,IAH,SMF,US,UA,1,143,1578,536,9,1285,,2027730
2015,PVR,MX,"",SNA,US,AS,0,145,1183,186,36,5223,,6178809
2015,PVR,MX,SFO,SNA,US,UA,1,152,1183,490,4,610,,721630
2015,PVR,MX,"",SNA,US,WN,0,143,1183,181,216,30888,,36540504
2015,PVR,MX,"",STL,US,F9,0,138,1529,211,44,6080,,9296320
2015,PVR,MX,IAH,TPA,US,UA,1,120,1512,389,1,120,,181440
2015,QRO,MX,IAH,ABQ,US,UA,1,50,1069,458,4,200,,213800
2015,QRO,MX,IAH,ATL,US,UA,1,65,1318,406,22,1420,,1871560
2015,QRO,MX,IAH,AUS,US,UA,1,58,679,320,2,116,,78764
2015,QRO,MX,IAH,BHM,US,UA,1,65,1214,374,26,1700,,2063800
2015,QRO,MX,IAH,BNA,US,UA,1,66,1346,401,52,3416,,4597936
2015,QRO,MX,IAH,BOI,US,UA,1,66,1833,473,1,66,,120978
2015,QRO,MX,IAH,BTR,US,UA,1,50,885,305,3,150,,132750
2015,QRO,MX,IAH,BZN,US,UA,1,66,1844,440,3,198,,365112
2015,QRO,MX,IAH,CAE,US,UA,1,50,1483,456,5,250,,370750
2015,QRO,MX,IAH,CHS,US,UA,1,66,1499,452,4,264,,395736
2015,QRO,MX,IAH,CLE,US,UA,1,61,1791,468,9,546,,977886
2015,QRO,MX,IAH,CLT,US,UA,1,66,1542,373,6,396,,610632
2015,QRO,MX,IAH,CMH,US,UA,1,66,1682,463,30,1980,,3330360
2015,QRO,MX,IAH,CRP,US,UA,1,64,521,422,7,446,,232366
2015,QRO,MX,IAH,CVG,US,UA,1,66,1570,435,49,3218,,5052260
2015,QRO,MX,"",DFW,US,AA,0,76,868,152,792,60132,,52194576
2015,QRO,MX,IAH,DFW,US,UA,1,66,868,313,1,66,,57288
2015,QRO,MX,IAH,ELP,US,UA,1,66,862,418,10,660,,568920
2015,QRO,MX,IAH,GRK,US,UA,1,50,736,421,1,50,,36800
2015,QRO,MX,IAH,GRR,US,UA,1,66,1755,507,20,1320,,2316600
2015,QRO,MX,IAH,GUC,US,UA,1,66,1300,426,1,66,,85800
2015,QRO,MX,IAH,HOB,US,UA,1,50,853,321,1,50,,42650
2015,QRO,MX,IAH,HSV,US,UA,1,50,1266,370,3,150,,189900
2015,QRO,MX,"",IAH,US,UA,0,59,713,122,1094,64636,,46085468
2015,QRO,MX,IAH,ICT,US,UA,1,63,1187,420,12,760,,902120
2015,QRO,MX,IAH,IND,US,UA,1,50,1553,352,1,50,,77650
2015,QRO,MX,IAH,JAX,US,UA,1,66,1336,409,11,726,,969936
2015,QRO,MX,IAH,LBB,US,UA,1,50,905,429,1,50,,45250
2015,QRO,MX,IAH,LIT,US,UA,1,61,1087,392,3,182,,197834
2015,QRO,MX,IAH,MAF,US,UA,1,50,791,433,8,400,,316400
2015,QRO,MX,IAH,MCI,US,UA,1,50,1329,365,12,600,,797400
2015,QRO,MX,IAH,MEM,US,UA,1,58,1173,385,60,3480,,4082040
2015,QRO,MX,IAH,MFE,US,UA,1,50,402,417,1,50,,20100
2015,QRO,MX,IAH,MKE,US,UA,1,66,1697,455,33,2178,,3696066
2015,QRO,MX,IAH,MOB,US,UA,1,50,1016,357,3,150,,152400
2015,QRO,MX,IAH,MSY,US,UA,1,66,895,370,1,66,,59070
2015,QRO,MX,IAH,OKC,US,UA,1,55,1031,390,3,166,,171146
2015,QRO,MX,IAH,ORD,US,UA,1,66,1638,429,1,66,,108108
2015,QRO,MX,IAH,ORF,US,UA,1,66,1826,473,7,462,,843612
2015,QRO,MX,IAH,PHX,US,UA,1,66,1143,444,1,66,,75438
2015,QRO,MX,IAH,PIT,US,UA,1,55,1805,470,19,1046,,1888030
2015,QRO,MX,IAH,PNS,US,UA,1,50,1056,434,1,50,,52800
2015,QRO,MX,IAH,PSP,US,UA,1,50,1351,515,1,50,,67550
2015,QRO,MX,IAH,RDU,US,UA,1,66,1667,487,1,66,,110022
2015,QRO,MX,IAH,RIC,US,UA,1,66,1797,388,1,66,,118602
2015,QRO,MX,IAH,SAV,US,UA,1,50,1414,354,1,50,,70700
2015,QRO,MX,IAH,SDF,US,UA,1,66,1487,492,1,66,,98142
2015,QRO,MX,IAH,SHV,US,UA,1,50,905,420,1,50,,45250
2015,QRO,MX,IAH,STL,US,UA,1,50,1380,356,13,650,,897000
2015,QRO,MX,IAH,TUL,US,UA,1,65,1105,384,15,974,,1076270
2015,QRO,MX,IAH,VPS,US,UA,1,50,1088,330,1,50,,54400
2015,QRO,MX,IAH,XNA,US,UA,1,50,1122,331,1,50,,56100
2015,SFH,MX,"",SAN,US,K5,0,9,187,74,170,1530,,286110
2015,SJD,MX,ORD,ALB,US,UA,1,138,2454,500,12,1656,,4063824
2015,SJD,MX,"",ATL,US,DL,0,139,1692,228,288,40016,,67707072
2015,SJD,MX,IAH,ATL,US,UA,1,151,1692,424,4,605,,1023660
2015,SJD,MX,IAH,AUS,US,UA,1,143,887,363,33,4722,,4188414
2015,SJD,MX,"",AUS,US,WN,0,143,887,136,71,10153,,9005711
2015,SJD,MX,DEN,BIL,US,UA,1,167,1565,502,2,334,,522710
2015,SJD,MX,IAH,BNA,US,UA,1,66,1641,387,1,66,,108306
2015,SJD,MX,CLT,BOS,US,AA,1,128,2578,424,1,128,,329984
2015,SJD,MX,SFO,BOS,US,UA,1,141,2578,611,27,3816,,9837648
2015,SJD,MX,IAH,BWI,US,UA,1,150,2226,497,16,2408,,5360208
2015,SJD,MX,"",BWI,US,WN,0,143,2226,280,20,2860,,6366360
2015,SJD,MX,IAH,CHS,US,UA,1,66,1922,516,1,66,,126852
2015,SJD,MX,LAX,CLE,US,UA,1,157,2043,460,6,942,,1924506
2015,SJD,MX,"",CLT,US,AA,0,136,1915,242,8,1084,,2075860
2015,SJD,MX,ORD,CLT,US,UA,1,167,1915,524,1,167,,319805
2015,SJD,MX,"",CLT,US,US,0,142,1915,253,33,4700,,9000500
2015,SJD,MX,ORD,CMH,US,UA,1,167,1947,475,1,167,,325149
2015,SJD,MX,IAH,DCA,US,UA,1,154,2200,484,8,1234,,2714800
2015,SJD,MX,"",DEN,US,F9,0,149,1190,177,129,19260,,22919400
2015,SJD,MX,"",DEN,US,UA,0,147,1190,180,163,24041,,28608790
2015,SJD,MX,SFO,DEN,US,UA,1,157,1190,425,37,5823,,6929370
2015,SJD,MX,"",DEN,US,WN,0,144,1190,182,293,42155,,50164450
2015,SJD,MX,"",DFW,US,AA,0,142,1023,168,1112,158130,,161766990
2015,SJD,MX,"",DFW,US,NK,0,144,1023,162,84,12117,,12395691
2015,SJD,MX,SAN,DFW,US,NK,1,156,1023,386,319,49636,,50777628
2015,SJD,MX,IAH,DFW,US,UA,1,139,1023,333,59,8228,,8417244
2015,SJD,MX,PHX,DSM,US,AA,1,134,1572,449,4,534,,839448
2015,SJD,MX,ORD,DSM,US,UA,1,135,1572,375,7,948,,1490256
2015,SJD,MX,PHX,DSM,US,US,1,78,1572,367,5,389,,611508
2015,SJD,MX,"",DTW,US,DL,0,149,2004,261,38,5652,,11326608
2015,SJD,MX,IAH,DTW,US,UA,1,131,2004,572,13,1704,,3414816
2015,SJD,MX,"",EWR,US,UA,0,153,2386,310,192,29341,,70007626
2015,SJD,MX,LAX,EWR,US,UA,1,148,2386,589,33,4899,,11689014
2015,SJD,MX,IAH,FLL,US,UA,1,164,1863,439,10,1640,,3055320
2015,SJD,MX,DEN,GEG,US,UA,1,152,1743,548,1,152,,264936
2015,SJD,MX,"",HOU,US,WN,0,143,998,151,78,11154,,11131692
2015,SJD,MX,"",IAD,US,UA,0,164,2181,285,11,1807,,3941067
2015,SJD,MX,LAX,IAD,US,UA,1,148,2181,543,16,2362,,5151522
2015,SJD,MX,"",IAH,US,NK,0,149,1004,161,62,9257,,9294028
2015,SJD,MX,"",IAH,US,UA,0,136,1004,153,768,104104,,104520416
2015,SJD,MX,PHX,IAH,US,US,1,150,1004,393,3,450,,451800
2015,SJD,MX,DEN,ICT,US,UA,1,80,1238,348,4,318,,393684
2015,SJD,MX,DEN,IND,US,UA,1,138,1783,438,1,138,,246054
2015,SJD,MX,"",JFK,US,DL,0,161,2405,312,32,5165,,12421825
2015,SJD,MX,SFO,LAS,US,UA,1,156,949,418,7,1093,,1037257
2015,SJD,MX,"",LAX,US,AA,0,150,911,156,698,104700,,95381700
2015,SJD,MX,"",LAX,US,AS,0,151,911,151,705,106214,,96760954
2015,SJD,MX,"",LAX,US,UA,0,147,911,148,306,45072,,41060592
2015,SJD,MX,SFO,LAX,US,UA,1,138,911,396,1,138,,125718
2015,SJD,MX,PHX,LAX,US,US,1,124,911,272,7,868,,790748
2015,SJD,MX,ORD,LGA,US,UA,1,151,2403,487,29,4375,,10513125
2015,SJD,MX,IAH,MAF,US,UA,1,66,760,329,1,66,,50160
2015,SJD,MX,"",MCI,US,F9,0,141,1419,194,10,1410,,2000790
2015,SJD,MX,IAH,MCI,US,UA,1,138,1419,413,1,138,,195822
2015,SJD,MX,IAH,MCO,US,UA,1,152,1799,538,8,1219,,2192981
2015,SJD,MX,ORD,MDT,US,UA,1,143,2247,484,3,428,,961716
2015,SJD,MX,IAH,MEM,US,UA,1,72,1442,392,28,2004,,2889768
2015,SJD,MX,IAH,MFE,US,UA,1,138,749,361,1,138,,103362
2015,SJD,MX,IAH,MIA,US,UA,1,152,1855,407,4,610,,1131550
2015,SJD,MX,PHX,MKE,US,US,1,124,1849,399,1,124,,229276
2015,SJD,MX,DEN,MSN,US,UA,1,138,1804,420,2,276,,497904
2015,SJD,MX,"",MSP,US,DL,0,149,1764,240,91,13603,,23995692
2015,SJD,MX,"",MSP,US,SY,0,143,1764,235,74,10548,,18606672
2015,SJD,MX,ORD,MSP,US,UA,1,138,1764,483,10,1380,,2434320
2015,SJD,MX,PHX,MSP,US,US,1,150,1764,405,3,450,,793800
2015,SJD,MX,IAH,MSY,US,UA,1,146,1289,368,58,8474,,10922986
2015,SJD,MX,PHX,OMA,US,AA,1,128,1487,338,5,640,,951680
2015,SJD,MX,IAH,OMA,US,UA,1,73,1487,471,11,798,,1186626
2015,SJD,MX,"",ORD,US,AA,0,150,1806,251,200,30000,,54180000
2015,SJD,MX,"",ORD,US,F9,0,168,1806,232,10,1680,,3034080
2015,SJD,MX,"",ORD,US,UA,0,142,1806,247,168,23910,,43181460
2015,SJD,MX,IAH,ORD,US,UA,1,147,1806,549,78,11483,,20738298
2015,SJD,MX,IAH,PBI,US,UA,1,138,1867,455,1,138,,257646
2015,SJD,MX,"",PDX,US,AS,0,155,1709,260,61,9436,,16126124
2015,SJD,MX,SFO,PDX,US,AS,1,149,1709,412,255,38021,,64977889
2015,SJD,MX,SFO,PDX,US,UA,1,153,1709,478,18,2756,,4710004
2015,SJD,MX,ORD,PHL,US,UA,1,152,2314,489,8,1219,,2820766
2015,SJD,MX,"",PHX,US,AA,0,148,723,124,255,37851,,27366273
2015,SJD,MX,LAX,PHX,US,UA,1,138,723,427,1,138,,99774
2015,SJD,MX,"",PHX,US,US,0,147,723,123,958,140788,,101789724
2015,SJD,MX,ORD,PIT,US,UA,1,140,2088,502,7,978,,2042064
2015,SJD,MX,PHX,PIT,US,US,1,124,2088,435,2,248,,517824
2015,SJD,MX,SFO,RNO,US,UA,1,120,1272,452,1,120,,152640
2015,SJD,MX,ORD,RSW,US,UA,1,167,1764,519,1,167,,294588
2015,SJD,MX,"",SAN,US,AS,0,163,802,126,630,102774,,82424748
2015,SJD,MX,"",SAN,US,DL,0,160,802,133,16,2560,,2053120
2015,SJD,MX,"",SAN,US,NK,0,156,802,127,319,49636,,39808072
2015,SJD,MX,IAH,SAT,US,UA,1,147,823,419,6,884,,727532
2015,SJD,MX,"",SEA,US,AS,0,163,1815,272,222,36087,,65497905
2015,SJD,MX,SAN,SEA,US,AS,1,156,1815,396,1029,160219,,290797485
2015,SJD,MX,"",SEA,US,DL,0,160,1815,262,19,3040,,5517600
2015,SJD,MX,DEN,SEA,US,UA,1,147,1815,567,26,3816,,6926040
2015,SJD,MX,"",SFO,US,AS,0,148,1249,191,269,39945,,49891305
2015,SJD,MX,"",SFO,US,UA,0,144,1249,190,387,55557,,69390693
2015,SJD,MX,DEN,SFO,US,UA,1,167,1249,521,1,167,,208583
2015,SJD,MX,"",SFO,US,VX,0,149,1249,189,267,39786,,49692714
2015,SJD,MX,"",SJC,US,AS,0,144,1218,180,336,48422,,58977996
2015,SJD,MX,"",SLC,US,DL,0,107,1224,181,190,20302,,24849648
2015,SJD,MX,IAH,SLC,US,UA,1,149,1224,525,14,2081,,2547144
2015,SJD,MX,DEN,SMF,US,UA,1,134,1279,522,8,1068,,1365972
2015,SJD,MX,"",SNA,US,AS,0,145,878,148,49,7099,,6232922
2015,SJD,MX,SFO,SNA,US,UA,1,160,878,424,7,1122,,985116
2015,SJD,MX,"",SNA,US,WN,0,143,878,147,502,71786,,63028108
2015,SJD,MX,ORD,TPA,US,UA,1,161,1722,451,5,806,,1387932
2015,SJD,MX,IAH,TUL,US,UA,1,66,1221,400,4,264,,322344
2015,SJD,MX,PHX,TUS,US,US,1,124,622,262,1,124,,77128
2015,SJD,MX,IAH,XNA,US,UA,1,66,1285,393,1,66,,84810
2015,SLP,MX,IAH,BNA,US,UA,1,50,1283,345,1,50,,64150
2015,SLP,MX,IAH,BRO,US,UA,1,50,334,340,12,600,,200400
2015,SLP,MX,IAH,BTR,US,UA,1,50,831,407,119,5950,,4944450
2015,SLP,MX,IAH,CAE,US,UA,1,50,1446,443,13,650,,939900
2015,SLP,MX,IAH,CLE,US,UA,1,50,1724,403,4,200,,344800
2015,SLP,MX,IAH,CLT,US,UA,1,50,1499,479,4,200,,299800
2015,SLP,MX,IAH,CRW,US,UA,1,50,1595,485,1,50,,79750
2015,SLP,MX,IAH,CVG,US,UA,1,50,1503,339,11,550,,826650
2015,SLP,MX,"",DFW,US,AA,0,75,771,135,727,54668,,42149028
2015,SLP,MX,IAH,DFW,US,UA,1,50,771,288,2,100,,77100
2015,SLP,MX,IAH,ECP,US,UA,1,50,1089,400,2,100,,108900
2015,SLP,MX,IAH,GPT,US,UA,1,50,923,418,1,50,,46150
2015,SLP,MX,IAH,GRR,US,UA,1,50,1676,502,1,50,,83800
2015,SLP,MX,IAH,HOB,US,UA,1,50,733,323,30,1500,,1099500
2015,SLP,MX,IAH,HRL,US,UA,1,50,342,333,4,200,,68400
2015,SLP,MX,"",IAH,US,UA,0,50,636,112,368,18400,,11702400
2015,SLP,MX,IAH,ICT,US,UA,1,50,1083,335,6,300,,324900
2015,SLP,MX,IAH,LEX,US,UA,1,50,1457,474,1,50,,72850
2015,SLP,MX,IAH,LRD,US,UA,1,50,376,405,2,100,,37600
2015,SLP,MX,IAH,MAF,US,UA,1,50,673,352,8,400,,269200
2015,SLP,MX,IAH,MCI,US,UA,1,50,1231,403,2,100,,123100
